team_1,team_2,team_1_goals,team_2_goals,is_team_1_home,is_neutral,outcome,team_1_outcome,team_2_outcome,days,year,tournament.Friendly,tournament.African.Cup.of.Nations.Qualifiers,tournament.Euro.Qualifiers,tournament.Oceania.Nations.Cup,tournament.Copa.America,tournament.Confederations.Cup,tournament.Asian.Cup.Qualifiers,tournament.African.Cup.of.Nations,tournament.Gold.Cup,tournament.World.Cup.Qualifiers,tournament.Euro,tournament.Asian.Cup,tournament.World.Cup,team_1_index,team_2_index,team_1_rolling_2_outcome,team_1_rolling_2_goals,team_1_rolling_2_opponentgoals,team_2_rolling_2_outcome,team_2_rolling_2_goals,team_2_rolling_2_opponentgoals,diff_rolling_2_outcome,diff_rolling_2_goals,diff_rolling_2_opponentgoals,team_1_rolling_5_outcome,team_1_rolling_5_goals,team_1_rolling_5_opponentgoals,team_2_rolling_5_outcome,team_2_rolling_5_goals,team_2_rolling_5_opponentgoals,diff_rolling_5_outcome,diff_rolling_5_goals,diff_rolling_5_opponentgoals,team_1_rolling_10_outcome,team_1_rolling_10_goals,team_1_rolling_10_opponentgoals,team_2_rolling_10_outcome,team_2_rolling_10_goals,team_2_rolling_10_opponentgoals,diff_rolling_10_outcome,diff_rolling_10_goals,diff_rolling_10_opponentgoals,team_1_rolling_20_outcome,team_1_rolling_20_goals,team_1_rolling_20_opponentgoals,team_2_rolling_20_outcome,team_2_rolling_20_goals,team_2_rolling_20_opponentgoals,diff_rolling_20_outcome,diff_rolling_20_goals,diff_rolling_20_opponentgoals,team_1_rolling_50_outcome,team_1_rolling_50_goals,team_1_rolling_50_opponentgoals,team_2_rolling_50_outcome,team_2_rolling_50_goals,team_2_rolling_50_opponentgoals,diff_rolling_50_outcome,diff_rolling_50_goals,diff_rolling_50_opponentgoals
Uruguay,Paraguay,4,0,1,0,win,1,-1,6628,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,145,136,0,3,1,0,2,2,0,1,-1,-1,5,5,-2,3,5,1,2,0,0,14,9,-2,9,11,2,5,-2,3,31,18,-4,21,30,7,10,-12,8,79,57,-7,61,79,15,18,-22
USA,Trinidad and Tobago,4,0,1,0,win,1,-1,6628,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,101,134,0,6,1,-1,4,6,1,2,-5,1,9,6,-2,9,12,3,0,-6,2,20,11,-3,14,18,5,6,-7,6,43,25,-5,21,29,11,22,-4,14,99,62,-11,57,76,25,42,-14
Venezuela,Argentina,2,2,1,0,draw,0,-0,6628,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,124,142,-2,1,6,1,1,0,-3,0,6,0,4,7,4,12,1,-4,-8,6,-4,11,22,9,24,3,-13,-13,19,-7,21,38,11,37,11,-18,-16,27,-13,50,84,26,93,34,-39,-43,50
Qatar,Serbia,3,0,1,0,win,1,-1,6651,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,68,51,-2,0,3,0,3,3,-2,-3,0,-1,6,9,3,9,5,-4,-3,4,0,16,13,0,14,14,0,2,-1,5,44,19,-2,26,28,7,18,-9,10,93,48,-2,65,59,12,28,-11
Botswana,Angola,1,1,1,0,draw,0,-0,6652,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,13,26,-2,2,4,-1,1,4,-1,1,0,-1,6,7,-4,2,9,3,4,-2,0,15,14,-4,6,14,4,9,0,-3,20,27,-5,16,22,2,4,5,-2,53,60,1,51,45,-3,2,15
Congo DR,Kenya,0,1,1,0,lose,-1,1,6656,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,117,9,2,10,2,0,1,1,2,9,1,4,15,4,1,5,4,3,10,0,4,23,10,-1,6,8,5,17,2,4,36,23,-2,15,17,6,21,6,7,80,48,-8,46,53,15,34,-5
Togo,Uganda,1,0,1,0,win,1,-1,6656,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,35,3,1,3,2,1,1,0,0,2,2,-1,3,6,1,3,3,-2,0,3,-1,8,10,3,8,4,-4,0,6,-5,18,30,4,18,10,-9,0,20,-13,43,75,4,45,40,-17,-2,35
Solomon Islands,New Caledonia,0,3,1,0,lose,-1,1,6657,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,70,194,-2,1,3,-2,1,3,0,0,0,-1,4,4,-1,10,5,0,-6,-1,-6,7,25,2,27,9,-8,-20,16,-6,16,34,0,52,27,-6,-36,7,-3,82,99,0,0,0,-3,82,99
Tajikistan,Palestine,3,3,1,0,draw,0,-0,6657,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,148,179,0,1,1,1,8,1,-1,-7,0,1,7,2,1,14,3,0,-7,-1,-1,14,17,1,23,7,-2,-9,10,-2,34,36,0,39,27,-2,-5,9,-7,75,99,-7,67,82,0,8,17
Austria,Wales,2,2,1,0,draw,0,-0,6658,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,36,58,0,3,3,0,4,2,0,-1,1,-2,3,7,3,11,3,-5,-8,4,-1,12,13,1,15,11,-2,-3,2,6,32,20,4,26,17,2,6,3,8,79,58,-1,59,62,9,20,-4
Brazil,Bolivia,5,0,1,0,win,1,-1,6658,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,72,116,2,5,1,-2,0,6,4,5,-5,2,12,3,-5,2,13,7,10,-10,4,23,9,-8,9,24,12,14,-15,9,36,16,-11,18,42,20,18,-26,29,114,41,-22,46,94,51,68,-53
Cambodia,Hong Kong,0,2,1,0,lose,-1,1,6658,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,153,107,0,4,5,0,4,5,0,0,0,1,8,11,-1,6,9,2,2,2,-2,17,22,2,15,10,-4,2,12,-4,26,40,3,30,24,-7,-4,16,0,0,0,-6,56,85,6,-56,-85
China,Syria,0,1,1,0,lose,-1,1,6658,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,108,65,-1,2,3,-1,0,1,0,2,2,0,8,6,-3,0,8,3,8,-2,2,27,7,0,14,14,2,13,-7,6,45,15,5,39,23,1,6,-8,8,87,52,-3,73,65,11,14,-13
Ecuador,Chile,3,0,1,0,win,1,-1,6658,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,131,140,-2,1,5,0,4,2,-2,-3,3,-2,8,9,2,13,2,-4,-5,7,-1,15,16,3,25,10,-4,-10,6,3,32,24,8,46,23,-5,-14,1,7,78,60,13,99,57,-6,-21,3
Iceland,Finland,3,2,1,0,win,1,-1,6658,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,41,53,-1,3,6,-1,1,3,0,2,3,1,8,9,-3,2,8,4,6,1,1,19,17,-6,4,19,7,15,-2,-1,31,33,-9,9,29,8,22,4,3,75,69,-6,51,68,9,24,1
Ireland,Georgia,1,0,1,0,win,1,-1,6658,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,56,54,1,6,2,0,2,2,1,4,0,0,8,7,-2,5,11,2,3,-4,0,14,13,-4,12,19,4,2,-6,4,30,19,-8,20,35,12,10,-16,5,76,54,-11,47,69,16,29,-15
Italy,Spain,1,1,1,0,draw,0,-0,6658,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,85,73,0,4,4,2,10,0,-2,-6,4,0,7,6,1,14,4,-1,-7,2,3,14,10,3,24,7,0,-10,3,5,27,21,10,39,11,-5,-12,10,12,72,54,23,102,36,-11,-30,18
Japan,Iraq,2,1,1,0,win,1,-1,6658,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,100,149,0,3,2,-2,1,4,2,2,-2,3,15,2,-4,4,9,7,11,-7,7,31,3,-5,8,16,12,23,-13,15,58,6,-3,28,34,18,30,-28,15,103,58,-9,51,72,24,52,-14
Korea Republic,Qatar,3,2,1,0,win,1,-1,6658,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,133,68,1,3,2,0,3,1,1,0,1,2,7,9,1,8,6,1,-1,3,7,21,9,0,15,13,7,6,-4,14,45,12,7,46,17,7,-1,-5,13,77,51,10,93,47,3,-16,4
Kosovo,Croatia,0,6,0,1,lose,-1,1,6658,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,219,94,1,3,1,-1,1,2,2,2,-1,3,8,3,1,6,5,2,2,-2,0,0,0,5,23,7,-5,-23,-7,0,0,0,8,45,14,-8,-45,-14,0,0,0,16,91,44,-16,-91,-44
Kyrgyzstan,Lebanon,0,0,1,0,draw,0,-0,6658,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,198,157,0,3,2,1,3,1,-1,0,1,1,5,8,-1,4,5,2,1,3,0,10,15,1,14,7,-1,-4,8,-5,19,39,-3,23,25,-2,-4,14,-19,43,97,-9,54,72,-10,-11,25
Liechtenstein,Albania,0,2,1,0,lose,-1,1,6658,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,87,106,-2,0,13,1,2,1,-3,-2,12,-4,2,20,0,3,4,-4,-1,16,-8,3,35,0,12,12,-8,-9,23,-13,6,59,1,24,20,-14,-18,39,-32,21,122,-1,53,47,-31,-32,75
Macedonia,Israel,1,2,1,0,lose,-1,1,6658,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,62,96,-2,2,5,-2,2,6,0,0,-1,-3,5,9,-5,4,13,2,1,-4,-5,9,14,-7,9,20,2,0,-6,-11,15,31,-6,27,35,-5,-12,-4,-17,39,69,-7,73,80,-10,-34,-11
Mauritania,Canada,0,4,0,1,lose,-1,1,6658,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,184,139,-1,1,2,0,4,3,-1,-3,-1,1,5,3,0,7,7,1,-2,-4,0,14,9,-1,8,11,1,6,-2,0,21,17,-6,12,23,6,9,-6,-15,36,73,-5,49,54,-10,-13,19
Moldova,Serbia,0,3,1,0,lose,-1,1,6658,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,98,51,-2,1,6,-1,2,5,-1,-1,1,-2,2,7,1,8,8,-3,-6,-1,-7,4,16,0,13,15,-7,-9,1,-13,8,28,-2,26,30,-11,-18,-2,-22,42,75,-2,65,61,-20,-23,14
Paraguay,Colombia,0,1,1,0,lose,-1,1,6658,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,136,126,0,2,5,0,3,2,0,-1,3,-2,3,8,0,4,4,-2,-1,4,-3,9,15,3,16,10,-6,-7,5,-4,20,32,4,24,17,-8,-4,15,-7,61,81,20,83,35,-27,-22,46
Peru,Argentina,2,2,1,0,draw,0,-0,6658,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,129,142,2,5,1,1,3,2,1,2,-1,3,8,3,3,11,3,0,-3,0,3,14,10,8,25,5,-5,-11,5,2,26,22,11,37,11,-9,-11,11,1,58,58,25,93,35,-24,-35,23
Saudi Arabia,Australia,2,2,1,0,draw,0,-0,6658,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,64,74,2,3,1,2,3,0,0,0,1,4,10,2,1,6,4,3,4,-2,8,32,3,4,25,7,4,7,-4,8,47,19,10,47,12,-2,0,7,8,85,57,6,90,65,2,-5,-8
Turkey,Ukraine,2,2,1,0,draw,0,-0,6658,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,57,1,0,1,1,-1,1,2,1,0,-1,-1,3,5,-2,4,7,1,-1,-2,2,10,9,2,13,11,0,-3,-2,9,27,13,5,27,16,4,0,-3,12,75,53,16,81,36,-4,-6,17
United Arab Emirates,Thailand,3,1,1,0,win,1,-1,6658,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,69,25,0,2,2,-2,0,3,2,2,-1,0,5,5,-2,6,8,2,-1,-3,5,28,9,1,15,11,4,13,-2,5,45,20,0,29,27,5,16,-7,19,109,49,2,69,60,17,40,-11
Uruguay,Venezuela,3,0,1,0,win,1,-1,6658,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,145,124,0,4,1,-1,2,4,1,2,-3,-1,8,5,-1,5,9,0,3,-4,1,18,9,-3,11,20,4,7,-11,4,34,17,-6,21,37,10,13,-20,10,83,53,-12,52,84,22,31,-31
Uzbekistan,Iran,0,1,1,0,lose,-1,1,6658,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,146,188,2,2,0,1,2,0,1,0,0,3,6,3,4,13,1,-1,-7,2,8,16,5,7,28,4,1,-12,1,7,34,22,13,49,11,-6,-15,11,15,73,43,21,94,32,-6,-21,11
Vietnam,Korea DPR,5,2,1,0,win,1,-1,6658,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,122,213,1,5,2,1,3,1,0,2,1,2,11,4,0,8,7,2,3,-3,1,16,11,4,17,9,-3,-1,2,-1,33,31,-2,25,27,1,8,4,-6,69,77,-7,45,60,1,24,17
Belgium,Bosnia-Herzegovina,4,0,1,0,win,1,-1,6659,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,125,37,0,3,2,0,6,3,0,-3,-1,1,9,5,1,11,5,0,-2,0,3,18,11,3,21,11,0,-3,0,9,43,21,4,36,21,5,7,0,25,98,43,12,94,50,13,4,-7
Cuba,USA,0,2,1,0,lose,-1,1,6659,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,169,101,-2,0,3,2,10,0,-4,-10,3,-3,1,14,1,12,6,-4,-11,8,-6,2,26,4,24,9,-10,-22,17,-9,13,48,6,43,22,-15,-30,26,-23,38,113,14,97,61,-37,-59,52
Estonia,Gibraltar,4,0,1,0,win,1,-1,6659,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,46,208,-1,1,6,-2,1,9,1,0,-3,-2,3,14,-4,1,20,2,2,-6,-1,10,16,-9,2,47,8,8,-31,-1,17,26,-15,6,81,14,11,-55,-5,42,66,0,0,0,-5,42,66
France,Bulgaria,4,1,1,0,win,1,-1,6659,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,95,59,1,3,1,2,6,3,-1,-3,-2,2,10,4,3,9,6,-1,1,-2,6,19,6,1,12,14,5,7,-8,12,40,17,-1,22,26,13,18,-9,20,100,43,-4,50,60,24,50,-17
Ghana,Uganda,0,0,1,0,draw,0,-0,6659,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,118,3,-1,1,2,0,1,1,-1,0,1,1,6,3,0,3,4,1,3,-1,5,19,6,1,7,5,4,12,1,9,35,13,2,16,11,7,19,2,14,90,48,3,45,41,11,45,7
Greece,Cyprus,2,0,1,0,win,1,-1,6659,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,61,38,2,6,2,-2,1,5,4,5,-3,1,10,7,-3,5,10,4,5,-3,1,17,15,-4,13,18,5,4,-3,-5,19,25,-10,17,32,5,2,-7,6,53,49,-24,45,88,30,8,-39
Hungary,Switzerland,2,3,1,0,lose,-1,1,6659,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,40,99,-1,0,4,1,3,1,-2,-3,3,0,6,8,2,5,2,-2,1,6,1,10,12,1,10,9,0,0,3,4,24,20,6,36,18,-2,-12,2,10,75,57,16,84,48,-6,-9,9
Latvia,Faroe Islands,0,2,1,0,lose,-1,1,6659,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,86,60,2,4,1,-1,0,2,3,4,-1,2,9,2,-2,4,9,4,5,-7,-1,13,10,-3,8,15,2,5,-5,-4,21,29,-10,17,35,6,4,-6,-16,46,79,-31,32,109,15,14,-30
Luxembourg,Sweden,0,1,1,0,lose,-1,1,6659,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,97,45,-2,4,7,-1,1,2,-1,3,5,-5,5,15,-1,5,4,-4,0,11,-8,8,27,-1,11,8,-7,-3,19,-13,14,47,3,28,18,-16,-14,29,-28,35,117,7,74,54,-35,-39,63
Netherlands,Belarus,4,1,1,0,win,1,-1,6659,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,88,52,-1,2,3,1,1,0,-2,1,3,1,7,5,1,3,4,0,4,1,2,18,15,2,7,7,0,11,8,1,37,30,0,22,25,1,15,5,16,100,50,-3,55,61,19,45,-11
Oman,Jordan,1,1,1,0,draw,0,-0,6659,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,71,143,0,1,4,0,1,1,0,0,3,-1,3,8,-1,12,9,0,-9,-1,0,9,11,2,20,10,-2,-11,1,1,24,24,3,36,18,-2,-12,6,6,60,53,2,62,51,4,-2,2
Philippines,Bahrain,1,3,1,0,lose,-1,1,6659,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,160,66,2,5,3,1,3,1,1,2,2,-1,5,7,2,8,2,-3,-3,5,1,12,13,1,14,9,0,-2,4,1,31,23,1,26,25,0,5,-2,1,70,61,5,63,47,-4,7,14
Portugal,Andorra,6,0,1,0,win,1,-1,6659,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,43,82,0,5,2,-2,0,3,2,5,-1,2,9,3,-4,0,5,6,9,-2,4,21,7,-9,2,21,13,19,-14,6,32,13,-19,4,52,25,28,-39,17,83,48,-47,8,131,64,75,-83
Singapore,Malaysia,0,0,1,0,draw,0,-0,6659,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,109,144,-2,2,5,-1,1,4,-1,1,1,-3,4,10,2,9,5,-5,-5,5,-2,10,17,-1,10,15,-1,0,2,0,29,30,-4,16,45,4,13,-15,-7,62,87,-12,47,90,5,15,-3
Armenia,Romania,0,5,1,0,lose,-1,1,6660,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,33,50,-2,0,4,-1,1,2,-1,-1,2,0,11,5,-1,8,6,1,3,-1,-4,13,17,-1,15,13,-3,-2,4,-11,22,42,4,27,15,-15,-5,27,-13,69,81,10,78,52,-23,-9,29
Azerbaijan,Norway,1,0,1,0,win,1,-1,6660,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,21,42,1,2,1,-2,0,4,3,2,-3,-1,3,5,-3,5,12,2,-2,-7,-2,8,13,-5,9,17,3,-1,-4,-6,14,32,-1,21,24,-5,-7,8,-10,43,66,-7,50,65,-3,-7,1
Belize,Honduras,1,2,1,0,lose,-1,1,6660,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,175,155,0,2,5,1,2,1,-1,0,4,-2,3,12,3,7,3,-5,-4,9,-4,9,21,2,12,8,-6,-3,13,-6,23,42,-1,21,24,-5,2,18,0,0,0,-3,56,65,3,-56,-65
Burkina Faso,South Africa,1,1,1,0,draw,0,-0,6660,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,5,78,0,2,2,1,2,1,-1,0,1,2,4,2,2,8,3,0,-4,-1,-1,8,11,5,16,8,-6,-8,3,-1,21,20,5,28,18,-6,-7,2,4,58,44,13,69,41,-9,-11,3
Congo DR,Libya,4,0,1,0,win,1,-1,6660,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,117,10,0,4,2,1,2,1,-1,2,1,2,13,4,0,7,5,2,6,-1,2,20,11,1,14,10,1,6,1,2,32,22,1,19,19,1,13,3,5,77,49,8,56,41,-3,21,8
England,Malta,2,0,1,0,win,1,-1,6660,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,84,48,0,2,2,-1,2,6,1,0,-4,1,5,4,-3,3,14,4,2,-10,4,14,10,-7,5,22,11,9,-12,10,37,15,-14,8,36,24,29,-21,21,101,40,-27,30,96,48,71,-56
Gabon,Morocco,0,0,1,0,draw,0,-0,6660,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,29,49,0,3,3,0,1,1,0,2,2,-3,4,8,3,6,1,-6,-2,7,-3,11,15,3,12,4,-6,-1,11,-2,24,24,6,31,11,-8,-7,13,-1,52,51,3,65,46,-4,-13,5
Germany,Czech Republic,3,0,1,0,win,1,-1,6660,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,55,39,2,5,0,1,3,0,1,2,0,2,9,3,-1,5,5,3,4,-2,4,15,6,-1,15,10,5,0,-4,6,39,19,0,31,25,6,8,-6,23,113,51,4,73,57,19,40,-6
Ivory Coast,Mali,3,1,1,0,win,1,-1,6660,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,111,18,1,3,2,0,3,1,1,0,1,2,5,3,3,7,1,-1,-2,2,5,10,3,3,18,9,2,-8,-6,9,23,10,2,29,21,7,-6,-11,14,81,53,-1,65,60,15,16,-7
Mexico,New Zealand,2,1,0,1,win,1,-1,6660,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,128,75,1,3,1,1,1,0,0,2,1,1,6,9,4,10,1,-3,-4,8,6,17,10,3,13,6,3,4,4,11,40,22,4,28,19,7,12,3,13,86,57,2,63,63,11,23,-6
Montenegro,Kazakhstan,5,0,1,0,win,1,-1,6660,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,220,181,-1,1,2,-1,2,4,0,-1,-2,-3,3,8,1,5,5,-4,-2,3,-4,10,16,-1,8,10,-3,2,6,-5,19,26,-3,22,26,-2,-3,0,-3,59,63,-16,47,85,13,12,-22
Northern Ireland,San Marino,4,0,1,0,win,1,-1,6660,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,89,91,-1,0,1,-2,0,11,1,0,-10,-2,2,3,-5,1,22,3,1,-19,1,8,4,-9,1,37,10,7,-33,3,21,13,-19,2,85,22,19,-72,-6,47,59,-49,6,221,43,41,-162
Poland,Denmark,3,2,1,0,win,1,-1,6660,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,34,83,0,3,3,2,6,0,-2,-3,3,1,5,4,2,10,4,-1,-5,0,3,13,6,-1,12,9,4,1,-3,8,42,17,0,26,22,8,16,-5,12,93,47,4,73,62,8,20,-15
Scotland,Lithuania,1,1,1,0,draw,0,-0,6660,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,92,31,0,5,4,0,2,2,0,3,2,1,7,5,-3,2,9,4,5,-4,0,18,12,-5,6,16,5,12,-4,4,35,22,-8,12,34,12,23,-12,6,70,59,-19,36,76,25,34,-17
Senegal,Cape Verde,2,0,1,0,win,1,-1,6660,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,4,27,2,4,0,-2,0,3,4,4,-3,5,11,1,-3,2,5,8,9,-4,5,18,6,0,13,7,5,5,-1,9,33,14,2,26,19,7,7,-5,9,68,50,9,68,41,0,0,9
Slovenia,Slovakia,1,0,1,0,win,1,-1,6660,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,93,44,-1,2,3,-2,0,4,1,2,-1,-1,3,4,-2,3,7,1,0,-3,0,8,8,0,11,11,0,-3,-3,-4,22,22,5,29,21,-9,-7,1,-6,57,58,9,64,48,-15,-7,10
Solomon Islands,New Caledonia,0,1,1,0,lose,-1,1,6660,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,70,194,-2,1,5,0,4,2,-2,-3,3,-3,2,7,0,12,4,-3,-10,3,-6,6,22,2,26,9,-8,-20,13,-8,14,36,0,52,26,-8,-38,10,-5,80,101,0,0,0,-5,80,101
Taiwan,East Timor,2,1,1,0,win,1,-1,6660,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,228,221,-2,1,6,-2,0,6,0,1,0,-3,6,15,-5,0,25,2,6,-10,-6,14,36,-9,1,43,3,13,-7,-13,20,78,-14,13,73,1,7,5,0,0,0,0,0,0,0,0,0
Albania,Spain,0,2,1,0,lose,-1,1,6661,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,106,73,2,4,1,1,9,1,1,-5,0,2,5,3,0,12,5,2,-7,-2,1,12,10,3,25,8,-2,-13,2,1,23,20,9,39,12,-8,-16,8,1,54,45,22,98,36,-21,-44,9
Algeria,Cameroon,1,1,1,0,draw,0,-0,6661,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,22,79,2,8,0,2,4,1,0,4,-1,4,25,4,2,7,4,2,18,0,6,36,9,3,13,7,3,23,2,7,53,20,5,25,19,2,28,1,19,105,47,8,56,49,11,49,-2
Cambodia,Sri Lanka,4,0,1,0,win,1,-1,6661,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,153,102,-2,2,6,-2,2,5,0,0,1,1,8,7,-5,3,9,6,5,-2,-2,16,22,-7,6,21,5,10,1,-6,23,42,-13,12,44,7,11,-2,-29,44,142,-20,43,106,-9,1,36
Congo,Egypt,1,2,1,0,lose,-1,1,6661,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,28,67,0,2,2,-1,1,2,1,1,0,-1,4,6,1,5,3,-2,-1,3,2,18,16,2,13,5,0,5,11,1,28,30,6,33,11,-5,-5,19,0,64,69,15,93,49,-15,-29,20
Finland,Croatia,0,1,1,0,lose,-1,1,6661,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,53,94,-1,3,4,1,7,1,-2,-4,3,-3,4,9,1,11,5,-4,-7,4,-7,5,21,5,26,6,-12,-21,15,-9,11,30,8,45,14,-17,-34,16,-6,53,66,17,96,43,-23,-43,23
Iceland,Turkey,2,0,1,0,win,1,-1,6661,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,41,57,1,4,3,0,3,3,1,1,0,2,10,10,0,5,6,2,5,4,3,21,17,1,10,10,2,11,7,-1,32,34,9,28,14,-10,4,20,5,76,68,11,74,54,-6,2,14
Indonesia,Vietnam,2,2,1,0,draw,0,-0,6661,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,154,122,2,5,1,2,8,2,0,-3,-1,1,6,4,2,12,5,-1,-6,-1,4,16,6,1,18,12,3,-2,-6,1,25,17,1,37,31,0,-12,-14,-9,57,77,-5,73,78,-4,-16,-1
Israel,Liechtenstein,2,1,1,0,win,1,-1,6661,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,96,87,0,3,4,-2,0,10,2,3,-6,-3,5,12,-5,2,22,2,3,-10,-5,11,18,-9,2,36,4,9,-18,-4,29,34,-13,6,59,9,23,-25,-6,75,81,-33,20,123,27,55,-42
Macedonia,Italy,2,3,1,0,lose,-1,1,6661,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,62,85,-2,2,4,1,4,2,-3,-2,2,-3,6,10,1,8,6,-4,-2,4,-5,10,15,4,14,7,-9,-4,8,-11,16,31,5,27,21,-16,-11,10,-17,40,69,12,71,53,-29,-31,16
Moldova,Ireland,1,3,1,0,lose,-1,1,6661,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,98,56,-2,0,7,1,3,2,-3,-3,5,-3,2,10,2,9,4,-5,-7,6,-7,4,18,0,14,13,-7,-10,5,-13,8,30,4,27,18,-17,-19,12,-22,40,75,6,77,54,-28,-37,21
Russia,Costa Rica,3,4,1,0,lose,-1,1,6661,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,90,121,1,1,0,2,4,1,-1,-3,-1,-1,3,6,2,7,7,-3,-4,-1,-3,11,16,4,14,10,-7,-3,6,4,33,21,1,27,25,3,6,-4,13,81,41,7,69,50,6,12,-9
Serbia,Austria,3,2,1,0,win,1,-1,6661,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,51,36,0,3,3,1,4,3,-1,-1,0,1,9,7,-1,5,7,2,4,0,0,14,15,-2,11,15,2,3,0,-1,28,29,5,32,21,-6,-4,8,-2,67,61,9,80,58,-11,-13,3
Togo,Mozambique,2,0,1,0,win,1,-1,6661,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,35,23,1,3,2,2,4,2,-1,-1,0,1,4,3,0,5,6,1,-1,-3,0,8,9,0,9,10,0,-1,-1,-3,18,28,0,18,18,-3,0,10,-11,44,72,-7,40,60,-4,4,12
Tunisia,Guinea,2,0,1,0,win,1,-1,6661,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,80,119,2,7,1,-1,1,2,3,6,-1,4,10,2,1,5,3,3,5,-1,5,24,9,3,12,8,2,12,1,6,33,18,1,25,26,5,8,-8,12,78,54,7,76,63,5,2,-9
Ukraine,Kosovo,3,0,0,1,win,1,-1,6661,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,1,219,0,3,3,-1,1,7,1,2,-4,-3,3,8,1,7,9,-4,-4,-1,1,13,13,1,17,19,0,-4,-6,4,26,18,0,0,0,4,26,18,15,80,36,0,0,0,15,80,36
